{'value': {'iter': 14, 'mutation_prob': 0.2382728234032922, 'food_benefit': 4, 'adj_risk': 4, 'kill_reward': 16}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 457.96942216704366}
{'value': {'iter': 3, 'mutation_prob': 0.698875122216366, 'food_benefit': 10, 'adj_risk': 11, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1150.5890913031265}
{'value': {'iter': 3, 'mutation_prob': 0.698875122216366, 'food_benefit': 10, 'adj_risk': 11, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1150.5890913031265}
{'value': {'iter': 3, 'mutation_prob': 0.698875122216366, 'food_benefit': 10, 'adj_risk': 11, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1150.5890913031265}
{'value': {'iter': 3, 'mutation_prob': 0.698875122216366, 'food_benefit': 10, 'adj_risk': 11, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1150.5890913031265}
{'value': {'iter': 3, 'mutation_prob': 0.698875122216366, 'food_benefit': 10, 'adj_risk': 11, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1150.5890913031265}
{'value': {'iter': 3, 'mutation_prob': 0.698875122216366, 'food_benefit': 10, 'adj_risk': 11, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1150.5890913031265}
{'value': {'iter': 3, 'mutation_prob': 0.698875122216366, 'food_benefit': 10, 'adj_risk': 11, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1150.5890913031265}
{'value': {'iter': 3, 'mutation_prob': 0.698875122216366, 'food_benefit': 10, 'adj_risk': 11, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1150.5890913031265}
{'value': {'iter': 3, 'mutation_prob': 0.698875122216366, 'food_benefit': 10, 'adj_risk': 11, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1150.5890913031265}
{'value': {'iter': 3, 'mutation_prob': 0.698875122216366, 'food_benefit': 10, 'adj_risk': 11, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1150.5890913031265}
{'value': {'iter': 3, 'mutation_prob': 0.698875122216366, 'food_benefit': 10, 'adj_risk': 11, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1150.5890913031265}
{'value': {'iter': 3, 'mutation_prob': 0.698875122216366, 'food_benefit': 10, 'adj_risk': 11, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1150.5890913031265}
{'value': {'iter': 3, 'mutation_prob': 0.698875122216366, 'food_benefit': 10, 'adj_risk': 11, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1150.5890913031265}
{'value': {'iter': 3, 'mutation_prob': 0.698875122216366, 'food_benefit': 10, 'adj_risk': 11, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1150.5890913031265}
{'value': {'iter': 3, 'mutation_prob': 0.698875122216366, 'food_benefit': 10, 'adj_risk': 11, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1150.5890913031265}
{'value': {'iter': 3, 'mutation_prob': 0.698875122216366, 'food_benefit': 10, 'adj_risk': 11, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1150.5890913031265}
{'value': {'iter': 3, 'mutation_prob': 0.698875122216366, 'food_benefit': 10, 'adj_risk': 11, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1150.5890913031265}
{'value': {'iter': 3, 'mutation_prob': 0.698875122216366, 'food_benefit': 10, 'adj_risk': 11, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1595.3890913031264}
{'value': {'iter': 3, 'mutation_prob': 0.698875122216366, 'food_benefit': 10, 'adj_risk': 11, 'kill_reward': 13}, 'range': {'iter': [1, 25], 'mutation_prob': [0.0, 1.0], 'food_benefit': [2, 10], 'adj_risk': [1, 12], 'kill_reward': [5, 20]}, 'fitness': 1595.3890913031264}
